"player","position","team","playerId","birthdate","points","lower","upper","sdPts","positionRank","dropoff","tier","vor","overallRank","adp","aav","adpDiff","exp","ecrPosition","sdRank","ecrRank","risk"
"Chris Hogan","WR","NE",2530515,1988-10-24,62.7490476190476,41.531,83.8273333333333,27.2839924413091,68,3.19130952380953,6,-28.9231944444444,455,114.545,5.98,340.455,5,80.1,8.6,224.4,5.58693793825272
"Frostee Rucker","DL","ARI",2506908,1983-09-14,21.15,4.59,36.99,20.3099113735142,103,0.112500000000001,6,-29.0555555555556,456,NA,3.45,NA,10,NA,NA,NA,3.74744142213627
"Richard Sherman","DB","SEA",2495507,1988-03-30,43.9,11.24,71.64,39.2240997347294,85,0.291666666666664,9,-29.0666666666667,457,179.6,8,277.4,5,NA,NA,NA,4.13140488180227
"David Parry","DL","IND",2552438,1992-03-07,21.075,4.215,37.935,29.804550827013,104,0.0749999999999993,6,-29.1305555555556,458,170,1,288,1,NA,NA,NA,5.28967727593921
"Will Compton","LB","WAS",2540013,1989-09-19,52.35,14.7,81.54,45.6140603323142,56,0.420833333333334,3,-29.1888888888889,459,170,6.35,289,3,NA,NA,NA,5.18289896229669
"Chris Baker","DL","WAS",2507557,1987-10-08,21,4.2,37.8,29.698484809835,105,0.366666666666667,6,-29.2055555555556,460,NA,9.87,NA,2016,NA,NA,NA,5.27244873183671
"Letroy Guion","DL","GB",1720,1987-06-21,21,4.2,37.8,29.698484809835,105,0.175000000000001,6,-29.2055555555556,460,NA,5.53,NA,8,NA,NA,NA,5.27244873183671
"Jonathan Casillas","LB","NYG",71249,1987-06-03,52.2833333333333,13.8,84.08,46.2492252187356,57,0.74583333333333,3,-29.2555555555556,462,170,3.47,292,7,NA,NA,NA,5.2399176203258
"Daniel Sorensen","DB","KC",2550257,1990-03-05,43.65,8.73000000000001,78.57,61.7304219975856,86,0.266666666666659,9,-29.3166666666667,463,170,1.08,293,2,NA,NA,NA,7.17650119304623
"Bears","DST","CHI",100005,NA,132.716666666667,46.6,92.4,29.1128040068774,30,6.40000000000001,8,-29.3444444444444,464,158.186666666667,2.77333333333333,305.813333333333,46,26.3,3.6,249.8,4.01062259487904
"Brent Grimes","DB","TB",2506861,1983-07-19,43.5666666666667,11.82,69.1,38.2439973503468,87,0.479166666666664,9,-29.4,465,170,3.025,295,10,NA,NA,NA,3.99879742508552
"Grady Jarrett","DL","ATL",2552327,1993-04-28,20.65,4.13,37.17,29.2035100630044,107,0.0541666666666671,6,-29.5555555555556,466,170,2.12,296,1,NA,NA,NA,5.19204885935836
"Adolphus Washington","DL","BUF",2555235,1992-11-24,20.6166666666667,2.37,42.37,26.127396221846,108,0.529166666666669,6,-29.5888888888889,467,NA,5.98,NA,0,NA,NA,NA,4.69238870064999
"Eddie Goldman","DL","CHI",2552489,1994-01-06,20.575,4.115,37.035,29.0974440458264,109,1.025,6,-29.6305555555556,468,170,2.61,298,1,NA,NA,NA,5.17482031525586
"Phillip Gaines","DB","KC",2543851,1991-04-04,43.2,43.2,43.2,NA,88,0.329166666666666,9,-29.7666666666667,469,NA,5.96,NA,2,NA,NA,NA,NA
"Lorenzo Alexander","LB","BUF",2506268,1983-05-31,51.575,10.315,92.835,72.9380644793924,58,0.475000000000001,3,-29.9638888888889,470,NA,7.2,NA,10,NA,NA,NA,7.63577077834753
"Daryl Worley","DB","CAR",2555394,1995-02-22,42.975,8.59500000000001,77.355,60.7758278429838,89,0.466666666666669,9,-29.9916666666667,471,170,3.75,301,0,NA,NA,NA,7.04734498951535
"Denzel Perryman","LB","SD",2552310,1993-12-05,51.5,10.3,92.7,72.8319984622144,59,1.22499999999999,3,-30.0388888888889,472,NA,26.4,NA,1,NA,NA,NA,7.62624924765327
"Carson Wentz","QB","PHI",2555259,1992-12-30,200.168,137.28,257.016,79.9246947882818,21,17.3335833333333,4,-30.1246666666667,473,110.63,7.8,362.37,0,19.4,2.1,136,5.84797933930399
"Buster Skrine","DB","NYJ",2495343,1989-04-26,42.7666666666667,11.16,69.16,37.9666081357465,90,0.541666666666664,9,-30.2,474,170,2.47,304,5,NA,NA,NA,3.96126677639521
"Shane Vereen","RB","NYG",2495473,1989-03-02,55.7571428571429,20.23,81.674,28.6158386284268,56,2.82428571428571,9,-30.4395238095238,475,119.38,5.24,355.62,5,61.2,9.4,182.3,5.95528529566537
"Gary Barnidge","TE","CLE",1060,1985-09-22,49.875,-0.9,102.86,51.3107383985068,24,1.31964285714285,6,-30.4660833333333,476,137.996666666667,14.48,338.003333333333,8,NA,NA,NA,12.2135967187807
"Anthony Zettel","DL","DET",2555268,1992-08-09,19.6,3.92,35.28,27.7185858225127,110,0.100000000000001,6,-30.6055555555556,477,NA,3.72,NA,0,NA,NA,NA,4.95084924192333
"Austin Seferian-Jenkins","TE","NYJ",2543683,1992-09-29,49.7157142857143,21.28,70.682,23.8941378687283,25,2.86107142857143,6,-30.625369047619,478,157.496666666667,6.05666666666667,320.503333333333,2,27.1,5.4,205.7,6.43779530452541
"Anquan Boldin","WR","DET",2505587,1980-10-03,61,18.3,100.42,46.8190844278983,69,5.87797619047619,6,-30.6722420634921,479,103.63,5.77,375.37,13,NA,NA,NA,8.56732181706585
"Jonathan Bullard","DL","CHI",2555335,1993-10-22,19.5,3.9,35.1,27.5771644662754,111,0.737500000000001,6,-30.7055555555556,480,170,2.425,310,0,NA,NA,NA,4.92787784978666
"Kerry Wynn","DL","NYG",2550312,1991-02-12,19.5,3.9,35.1,27.5771644662754,111,0.25,6,-30.7055555555556,480,NA,4.56,NA,2,NA,NA,NA,4.92787784978666
"Logan Ryan","DB","NE",2540162,1991-02-09,42.25,8.45000000000001,76.05,59.7505230102633,91,0.399999999999999,9,-30.7166666666667,482,NA,7.85,NA,3,NA,NA,NA,6.90862165979699
"Darian Thompson","DB","NYG",2555154,1993-09-22,42.2,12.52,63.72,36.5529752551006,92,0.825000000000003,10,-30.7666666666667,483,NA,5.77,NA,0,NA,NA,NA,3.77000281864889
"DeVondre Campbell","LB","ATL",2555255,1993-07-01,50.7,12.02,85.62,46.7147728240222,60,1.04166666666667,3,-30.8388888888889,484,170,4.275,314,0,NA,NA,NA,5.28170976008286
"Allen Bailey","DL","KC",2495116,1989-03-25,19,2.5,38.1,22.951034835057,113,0.529166666666669,6,-31.2055555555556,485,170,4.05,315,5,NA,NA,NA,4.1764451053894
"Dwight Lowery","DB","SD",280,1986-01-23,41.5,8.30000000000001,74.7,58.6898628384834,93,0.375,10,-31.4666666666667,486,NA,6.57,NA,8,NA,NA,NA,6.7651147669849
"Jamie Meder","DL","CLE",2550230,1991-04-12,18.525,3.705,33.345,26.1983062429616,114,0.316666666666663,6,-31.6805555555556,487,NA,2.22,NA,2,NA,NA,NA,4.70390677645413
"Wesley Woodyard","LB","TEN",2354,1986-07-21,49.85,13.19,80.07,44.064129402497,61,0.516666666666666,3,-31.6888888888889,488,170,4.705,318,8,NA,NA,NA,5.04376189167885
"Adam Jones","DB","CIN",2506345,1983-09-30,41.25,8.25000000000001,74.25,58.3363094478902,94,0.25,10,-31.7166666666667,489,170,5.58,319,11,NA,NA,NA,6.71727913604753
"Tyeler Davison","DL","NO",2552329,1992-09-23,18.4166666666667,3.15,34.75,19.8845626890141,115,0.541666666666668,7,-31.7888888888889,490,NA,3.3,NA,1,NA,NA,NA,3.67835106912007
"Marcus Gilchrist","DB","NYJ",2495153,1988-12-08,41,8.20000000000001,73.8,57.9827560572969,95,0.149999999999999,10,-31.9666666666667,491,NA,8.33,NA,5,NA,NA,NA,6.66944350511017
"Rashad Johnson","DB","TEN",71353,1986-01-02,41,8.20000000000001,73.8,57.9827560572969,95,0.0625,10,-31.9666666666667,491,NA,9.81,NA,7,NA,NA,NA,6.66944350511017
"Ramik Wilson","LB","KC",2552320,1992-08-19,49.4666666666667,12.1,82.42,44.9766976703863,62,0.308333333333337,3,-32.0722222222222,493,170,2.655,323,1,NA,NA,NA,5.12568301028501
"T.J. Green","DB","IND",2555537,1995-03-15,40.875,8.17500000000001,73.575,57.8059793620003,97,0.0874999999999986,10,-32.0916666666667,494,170,2.4,324,0,NA,NA,NA,6.64552568964149
"Artie Burns","DB","PIT",2555344,1995-05-01,40.825,8.16500000000001,73.485,57.7352686838816,98,0.175000000000004,10,-32.1416666666667,495,204.9,2.81,290.1,0,NA,NA,NA,6.63595856345401
"Rodney Gunter","DL","ARI",2553437,1992-01-19,18,3.6,32.4,25.4558441227157,116,0.362500000000001,7,-32.2055555555556,496,NA,3.52,NA,1,NA,NA,NA,4.58330696773662
"Barry Church","DB","DAL",494259,1988-02-11,40.75,8.15000000000001,73.35,57.6292026667036,99,0.241666666666667,10,-32.2166666666667,497,NA,19.2,NA,6,NA,NA,NA,6.62160787417281
"Justin Houston","LB","KC",2495493,1989-01-21,49.2,9.84000000000001,88.56,69.5793072687563,63,0.766666666666666,3,-32.3388888888889,498,202,10.195,296,5,NA,NA,NA,7.3342556396958
"Tashaun Gipson","DB","JAC",2532848,1990-08-07,40.55,9.41,69.09,37.7223739974037,100,0.383333333333326,10,-32.4166666666667,499,NA,10.56,NA,4,NA,NA,NA,3.92822199613029
"Vincent Rey","LB","CIN",2507843,1987-09-06,49.1166666666667,14.27,75.07,42.5997750385296,64,1.63333333333333,4,-32.4222222222222,500,NA,8.25,NA,2016,NA,NA,NA,4.9123070167362
"Darius Philon","DL","SD",2552676,1994-01-22,17.75,3.55,31.95,25.1022907321224,117,0.229166666666668,7,-32.4555555555556,501,NA,1.54,NA,1,NA,NA,NA,4.52587848739494
"Sean Smith","DB","OAK",2507783,1987-07-14,40.4666666666667,9.18,69.58,38.0421257730602,101,0.820833333333333,10,-32.5,502,170,4.485,332,7,NA,NA,NA,3.97148428222011
"Matt Longacre","DL","LAR",2553722,1991-09-21,17.525,3.505,31.545,24.7840926805885,118,0.0166666666666657,7,-32.6805555555556,503,NA,0.64,NA,1,NA,NA,NA,4.47419285508744
"Derrick Shelby","DL","ATL",2532989,1989-03-04,17.5166666666667,3.31,32.11,18.0194570765418,119,0.141666666666666,7,-32.6888888888889,504,NA,7.3,NA,4,NA,NA,NA,3.37539772784033
"Johnathan Hankins","DL","NYG",2540147,1992-01-01,17.5,3.5,31.5,24.7487373415292,120,0.399999999999999,7,-32.7055555555556,505,NA,11.51,NA,3,NA,NA,NA,4.46845000705327
"Vance McDonald","TE","SF",2540215,1990-06-13,47.395,27.84,73.38,23.6025141669272,26,1.16285714285714,6,-32.9460833333333,506,159.976666666667,4.13,346.023333333333,3,32.2,5.9,227.8,6.61676024358864
"Paul Kruger","DL","NO",80656,1986-02-15,17.25,3.45,31.05,24.3951839509359,121,0.350000000000001,7,-32.9555555555556,507,NA,10.11,NA,7,NA,NA,NA,4.4110215267116
"Patrick Peterson","DB","ARI",2495504,1990-07-11,39.8666666666667,10.9,62.98,34.9299775741888,102,0.641666666666666,10,-33.1,508,127.7,5.89,380.3,5,NA,NA,NA,3.55041188799477
"Chris Ivory","RB","JAC",2507999,1988-03-22,53.0657142857143,17.01,96.771,39.5621311924648,57,0.596428571428568,9,-33.1309523809524,509,141.306666666667,11.6666666666667,367.693333333333,6,71.3,8.1,222.2,6.18480442764336
"AShawn Robinson","DL","DET",2555265,1995-03-21,16.95,3.39,30.51,23.970919882224,122,0.524999999999999,7,-33.2555555555556,510,170,2.95,340,0,NA,NA,NA,4.34210735030159
"Carl Nassib","DL","CLE",2555270,1993-04-12,16.85,3.37,30.33,23.8294985259867,123,0.875,7,-33.3555555555556,511,NA,5.39,NA,0,NA,NA,NA,4.31913595816492
"DeAngelo Williams","RB","PIT",2495979,1983-04-25,52.8,-1.8,107.36,54.318136934177,58,1.04071428571429,9,-33.3966666666667,512,133.886666666667,11.7133333333333,378.113333333333,10,NA,NA,NA,8.45535519064552
"Dre Hal","DB","HOU",2543874,1992-05-30,39.425,7.88500000000001,70.965,55.7553696965593,103,0.412500000000001,10,-33.5416666666667,513,NA,7.73,NA,2,NA,NA,NA,6.36807903020478
"Seth Roberts","WR","OAK",2550597,1991-02-22,58.1154761904762,40.6808333333333,73.7858333333333,24.7483036249543,70,6.12499999999999,7,-33.5567658730159,514,160.44,3.09333333333333,353.56,2,90.4,11.6,247.2,5.95732715005557
"David Harris","LB","NYJ",2495621,1984-01-21,47.75,9.55000000000001,85.95,67.5286976033153,65,0.558333333333337,4,-33.7888888888889,515,NA,14.65,NA,9,NA,NA,NA,7.15017271294
"Tony Lippett","DB","MIA",2552427,1992-07-02,39.025,7.80500000000001,70.245,55.18968427161,104,0.0249999999999986,10,-33.9416666666667,516,170,2.545,346,1,NA,NA,NA,6.29154202070499
"Bradley McDougald","DB","TB",2539243,1990-11-15,39,7.80000000000001,70.2,55.1543289325507,105,0.375,10,-33.9666666666667,517,NA,8.18,NA,3,NA,NA,NA,6.28675845761125
"Casey Hayward","DB","SD",2532861,1989-09-09,39,7.80000000000001,70.2,55.1543289325507,105,0.125,10,-33.9666666666667,517,NA,5.12,NA,4,NA,NA,NA,6.28675845761125
"Jermaine Gresham","TE","ARI",497238,1988-06-16,46.3142857142857,30.17,60.678,20.0908336292541,27,0.529285714285713,7,-34.0267976190476,519,160.425,2.21333333333333,358.575,6,32,5,235.7,5.92790393466895
"Dion Lewis","RB","NE",2495469,1990-09-27,52.1385714285714,20.23,85.548,30.0874214004891,59,0.935000000000002,10,-34.0580952380952,520,99.185,16.3966666666667,420.815,5,59.8,8.1,175.5,5.69900160872169
"Dwayne Allen","TE","IND",2533046,1990-02-24,46.15,9.24,85.12,38.7630300673206,28,2.40357142857143,7,-34.1910833333333,521,138.37,12.495,382.63,4,NA,NA,NA,9.93371530610899
"Alex Okafor","DL","ARI",2539319,1991-02-08,16,3.2,28.8,22.6274169979695,124,0.0625,7,-34.2055555555556,522,NA,7.69,NA,3,NA,NA,NA,4.12387912500322
"Leodis McKelvin","DB","PHI",1298,1985-09-01,38.75,7.75000000000001,69.75,54.8007755419574,107,0.308333333333337,10,-34.2166666666667,523,NA,7.48,NA,8,NA,NA,NA,6.23892282667389
"Beau Allen","DL","PHI",2543884,1991-11-14,15.95,3.19,28.71,22.5567063198509,125,0.125000000000002,7,-34.2555555555556,524,NA,4.59,NA,2,NA,NA,NA,4.11239342893489
"Rakeem Nunez-Roches","DL","KC",2552674,1993-07-03,15.925,3.185,28.665,22.5213509807915,126,0.262499999999999,7,-34.2805555555556,525,NA,3,NA,1,NA,NA,NA,4.10665058090072
"Brian Orakpo","LB","TEN",71423,1986-07-31,47.2166666666667,13.7,72.22,40.9568777293061,66,0.216666666666669,4,-34.3222222222222,526,170,4.43,356,7,NA,NA,NA,4.76482436797182
"Terrell Suggs","LB","BAL",2505660,1982-10-11,47.1666666666667,12.9,74.5,41.3229153537518,67,0.424999999999997,4,-34.3722222222222,527,170,3.665,357,13,NA,NA,NA,4.79768351144815
"Andrew Franks","K","MIA",2553648,1993-01-11,77.8972222222222,17.81,112.627777777778,45.4040751885145,20,1.57063011023293,7,-34.4532963061224,528,160.37,2.50333333333333,367.63,1,26.1,3.5,329.7,5.41608191819637
"Brandon Carr","DB","DAL",4365,1986-05-19,38.5,7.70000000000001,69.3,54.4472221513642,108,0.233333333333334,10,-34.4666666666667,529,NA,5.55,NA,8,NA,NA,NA,6.19108719573653
"Kenny Clark","DL","GB",2555282,1995-10-04,15.725,3.145,28.305,22.2385082683169,127,0.475,7,-34.4805555555556,530,NA,5.52,NA,0,NA,NA,NA,4.06070779662738
"DaNorris Searcy","DB","TEN",2495339,1988-11-16,38.3833333333333,8.93,65.33,35.6653309718743,109,0.291666666666664,10,-34.5833333333333,531,NA,9.78,NA,5,NA,NA,NA,3.64990490567222
"Haloti Ngata","DL","DET",2506879,1984-01-21,15.6,3.12,28.08,22.0617315730203,128,0.812499999999998,7,-34.6055555555556,532,170,3.22,362,10,NA,NA,NA,4.03199355645654
"Markus Golden","LB","ARI",2552273,1991-03-13,46.8333333333333,11.7,77.3,42.226571413428,68,0.291666666666671,4,-34.7055555555556,533,170,2.475,363,1,NA,NA,NA,4.87880458243951
"Rashard Robinson","DB","SF",2555546,1995-07-23,38.15,7.63000000000001,68.67,53.9522474045336,110,0.133333333333333,10,-34.8166666666667,534,NA,5.14,NA,0,NA,NA,NA,6.12411731242422
"Matt Jones","RB","WAS",2552635,1992-11-17,51.38,-0.96,105.106,52.8368441525419,60,1.34792857142856,10,-34.8166666666667,535,132.006666666667,17.2633333333333,402.993333333333,1,84.7,12.7,258.3,8.03928614465731
"Edwin Jackson","LB","IND",2553541,1991-12-19,46.65,9.33000000000001,83.97,65.9730626847049,69,0.666666666666664,4,-34.8888888888889,536,170,0,366,1,NA,NA,NA,7.01052359609078
"Tyler Higbee","TE","LAR",2555364,1993-01-01,45.42,20.906,64.362,19.4374189938597,29,5.55357142857143,7,-34.9210833333333,537,160.475,2.97666666666667,376.525,0,31.3,5.8,234,6.19727581569845
"Jimmy Smith","DB","BAL",2508107,1988-07-26,38.0333333333333,10.02,61.22,33.6630856181268,111,0.0499999999999972,10,-34.9333333333333,538,NA,5.77,NA,5,NA,NA,NA,3.37900191807196
"Lardarius Webb","DB","BAL",81879,1985-10-12,38,7.60000000000001,68.4,53.7401153701776,112,0.191666666666663,10,-34.9666666666667,539,170,3.565,369,7,NA,NA,NA,6.0954159338618
"Chris Conte","DB","TB",2495272,1989-02-23,37.9666666666667,7.92,67.36,37.1769193631389,113,0.44166666666667,10,-35,540,170,4.08,370,5,NA,NA,NA,3.85442220443834
"Jerry Hughes","LB","BUF",496796,1988-08-13,46.4333333333333,13.86,69.86,40.2139693804694,70,0.966666666666661,4,-35.1055555555556,541,NA,11.98,NA,6,NA,NA,NA,4.69813359523728
"Jeremy Langford","RB","CHI",2552379,1991-12-06,51.0271428571429,3.696,107.724,50.7538341167544,61,2.01864285714286,10,-35.1695238095238,542,125.616666666667,24.2466666666667,416.383333333333,1,78.7,10.2,246.1,7.29452671214324
"Mitch Unrein","DL","CHI",2508016,1987-03-25,14.9,2.98,26.82,21.0717820793591,129,0.370833333333334,7,-35.3055555555556,543,NA,3.13,NA,6,NA,NA,NA,3.87119381149986
"Brandon Williams","DB","ARI",2556371,1992-09-09,37.65,7.53000000000001,67.77,53.245140623347,114,0.324999999999996,10,-35.3166666666667,544,NA,5.3,NA,0,NA,NA,NA,6.02844605054949
"Star Lotulelei","DL","CAR",2539329,1989-12-20,14.675,2.935,26.415,20.7535840278252,130,0.420833333333334,7,-35.5305555555556,545,170,2.655,375,3,NA,NA,NA,3.81950817919235
"Vonn Bell","DB","NO",2555530,1994-12-12,37.4,7.48000000000001,67.32,52.8915872327538,115,0.274999999999999,10,-35.5666666666667,546,229.6,3.58,316.4,0,NA,NA,NA,5.98061041961212
"Randy Bullock","K","CIN",2533444,1989-12-16,76.7012386457473,17.04,120.681387283237,49.6398564373856,21,3.06773002676574,7,-35.6492798825973,547,160.425,2.71,386.575,4,NA,NA,NA,4.51715759107382
"T.J. McDonald","DB","LAR",2539309,1991-01-26,37.25,7.45000000000001,67.05,52.6794551983978,116,0.462500000000006,10,-35.7166666666667,548,NA,11.79,NA,3,NA,NA,NA,5.9519090410497
"Browns","DST","CLE",100007,NA,126.316666666667,37.54,87.6,27.9974169726933,31,NA,9,-35.7444444444444,549,160.19,2.99333333333333,388.81,46,28.9,3.3,295.8,3.42838992719964
"Nick Fairley","DL","NO",2495479,1988-01-23,14.3833333333333,0.33,33.53,23.4982091516212,131,0.333333333333332,7,-35.8222222222222,550,170,3.44,380,5,NA,NA,NA,4.26532387255253
"Stephon Gilmore","DB","BUF",2533062,1990-09-19,37,7.40000000000001,66.6,52.3259018078045,117,0.462500000000006,10,-35.9666666666667,551,NA,7.55,NA,4,NA,NA,NA,5.90407341011234
"Ryan Kerrigan","LB","WAS",2495190,1988-08-16,45.5333333333333,10.62,77.42,42.2611326555895,71,0.308333333333337,4,-36.0055555555556,552,NA,11.21,NA,5,NA,NA,NA,4.88190714004306
"Maliek Collins","DL","DAL",2555400,1995-04-08,14.125,2.825,25.425,19.97576656852,132,0.4375,7,-36.0805555555556,553,NA,4.44,NA,0,NA,NA,NA,3.69316552244067
"Shaq Thompson","LB","CAR",2552447,1994-04-21,45.4,12.02,72.9,40.1231853172203,72,0.658333333333339,4,-36.1388888888889,554,170,5.165,384,1,NA,NA,NA,4.68998392328979
"Pat Sims","DL","CIN",786,1985-01-29,13.975,2.795,25.155,19.763634534164,133,0.65,7,-36.2305555555556,555,NA,1.45,NA,8,NA,NA,NA,3.65870843423566
"Harold Jones-Quartey","DB","CHI",2553897,1993-08-06,36.575,7.31500000000001,65.835,51.7248610437959,118,0.149999999999999,11,-36.3916666666667,556,170,2.46,386,1,NA,NA,NA,5.82275283751882
"Greg Zuerlein","K","LAR",2534797,1987-12-27,75.9519455782313,14.12,109.810285714286,45.4228640282476,22,25.4569097483654,7,-36.3985729501133,557,160.466666666667,2.43666666666667,396.533333333333,4,28.3,3.7,319.8,5.6573924332846
"Darrelle Revis","DB","NYJ",2495717,1985-07-14,36.5,7.30000000000001,65.7,51.618795026618,119,0.325000000000003,11,-36.4666666666667,558,NA,7.18,NA,9,NA,NA,NA,5.80840214823761
"Vic Beasley","LB","ATL",2552301,1992-07-08,45.05,13.41,67.89,39.0179766261655,73,0.708333333333329,4,-36.4888888888889,559,NA,12.53,NA,1,NA,NA,NA,4.59076950235242
"Walt Aikens","DB","MIA",2543724,1991-06-19,36.35,36.35,36.35,NA,120,0.350000000000001,11,-36.6166666666667,560,NA,5.44,NA,2,NA,NA,NA,NA
"Corey Peters","DL","ARI",496841,1988-06-08,13.4,2.68,24.12,18.9504617357995,134,0.3375,7,-36.8055555555556,561,NA,5.27,NA,6,NA,NA,NA,3.52662292944981
"Evander Hood","DL","WAS",2507780,1987-02-16,13.25,2.65,23.85,18.7383297014435,135,0.574999999999999,7,-36.9555555555556,562,NA,5.22,NA,7,NA,NA,NA,3.49216584124481
"Davon House","DB","JAC",2495170,1989-07-10,36,7.20000000000001,64.8,50.9116882454314,121,0.233333333333334,11,-36.9666666666667,563,NA,7.8,NA,5,NA,NA,NA,5.71273088636288
"Jairus Byrd","DB","NO",79899,1986-10-07,36,7.20000000000001,64.8,50.9116882454314,121,0.108333333333334,11,-36.9666666666667,563,170,3.595,393,7,NA,NA,NA,5.71273088636288
"Jake Ryan","LB","GB",2552314,1992-02-27,44.4333333333333,12.56,68.96,38.6725139256984,74,0.333333333333336,4,-37.1055555555556,565,170,5.16,395,1,NA,NA,NA,4.55975736676235
"Jalen Richard","RB","OAK",2556885,1993-10-15,49.037,36.8625,61.73,12.4874078975582,62,0.75116666666667,10,-37.1596666666667,566,160.22,2.7,405.78,0,62.8,6.8,193.9,4.46484784077831
"Darius Butler","DB","IND",79897,1986-03-18,35.7833333333333,9.47,57.47,31.6281651907494,123,0.520833333333336,11,-37.1833333333333,567,NA,5.69,NA,7,NA,NA,NA,3.10367800620795
"Jonathan Williams","RB","BUF",2555227,1994-02-02,48.98,14.54,75.076,26.0123759007131,63,1.60916666666667,10,-37.2166666666667,568,111.3125,3.27,456.6875,0,57.5,9.5,173.2,5.84731453340307
"Tramaine Brock","DB","SF",2507917,1988-08-20,35.75,7.15000000000001,64.35,50.5581348548382,124,0.987499999999997,11,-37.2166666666667,568,NA,5.97,NA,6,NA,NA,NA,5.66489525542552
"Daryl Smith","LB","TB",2506029,1982-03-14,44.25,8.85000000000001,79.65,62.5789501350095,75,0.6875,4,-37.2888888888889,570,NA,9.97,NA,12,NA,NA,NA,6.70583461387429
"Karl Klug","DL","TEN",2495300,1988-03-31,12.875,2.575,23.175,18.2079996155536,136,0.600000000000001,7,-37.3305555555556,571,NA,5.34,NA,5,NA,NA,NA,3.4060231207323
"Craig Robertson","LB","NO",2532431,1988-02-11,43.95,9.3,77.58,42.7321015163074,76,0.812499999999993,4,-37.5888888888889,572,170,4.205,402,5,NA,NA,NA,4.92418594509938
"Tom Johnson","DL","MIN",2506779,1984-08-30,12.475,2.495,22.455,17.6423141906044,137,0.6625,8,-37.7305555555556,573,170,3.435,403,6,NA,NA,NA,3.31413755218562
"Sharrif Floyd","DL","MIN",2540150,1992-05-28,12.075,2.415,21.735,17.0766287656551,138,0.524999999999999,8,-38.1305555555556,574,NA,10.11,NA,3,NA,NA,NA,3.22225198363894
"Vontae Davis","DB","IND",79901,1988-05-05,34.775,6.95500000000001,62.595,49.1792766315244,125,0.0249999999999986,11,-38.1916666666667,575,170,4.045,405,7,NA,NA,NA,5.4783362947698
